user_id,create_date,name,screen_name,followers_count,language,location,retweet,content
2677965638,2020-10-16 14:24:12,GA CJCC,gacjcc,1498,en,"Atlanta, Georgia",0,"Checkout CJCC's Amy Hutsell &amp; Victor Williams as they talk about the newly launched GA Coalition to Combat #HumanTrafficking Task Force  &amp; the new 1-866-END-HTGA hotline in @GPSTC's Between The Lines podcast!

🔊 https://t.co/MaCVCeb3pC #ENDHTGA"
1173116102,2020-10-16 14:23:11,Francesco Puglia 🇻🇪🇮🇹🇪🇺 🐟🐟🐟,FPugliaVE,848,en,Caracas,1,RT @lorenzo_tondo: #Libya’s coastguard commander #Bija arrested for #HumanTrafficking. ⁦⁦@Avvenire_Nei⁩ documented presence of #Bija in #It…
4890499519,2020-10-16 14:22:11,Crime Tech | Case Closed Software,CrimeTechSols,45,en,"Austin, TX",0,"Thank you @TheExodusRoad for partnering with us in your fight against human trafficking! #HumanTrafficking #UntilAllAreFree #CaseClosedSoftware #investigationsoftware 
Here's the exciting news! https://t.co/AMIcbnkBr6"
1075473368852267008,2020-10-16 14:19:44,SeeItEndIt,SeeItEndIt,392,en,"Los Angeles, CA",0,"✨ SAVE THE DATE NOVEMBER 17-22, 2020

🎬 VIRTUAL See it. End it. Film &amp; Arts Festival + Social Platform to End Human Trafficking.

#SeeitEndit #ENDHumanTrafficking #VirtualFilmFestival #Arts #SaveTheDate #HumanTrafficking #VirtualEvent https://t.co/S8PCcfpxkt"
1311042940362514438,2020-10-16 14:17:40,Care Project Grey-Bruce,careprojectgb,22,en,"Grey-Bruce, Ontario",0,"Hosted by @VPGreyBruce on Nov 26/20 - a half-day presentation for service providers to learn more about #humantrafficking, local resources, and how to support survivors of #trafficking.  Featuring two survivors, Kaitlin Bick &amp; Carly Church. 

Register @
https://t.co/ytTyd65d8p https://t.co/HmVsxvyuea"
1691652494,2020-10-16 14:17:20,Justice plus Freedom,freedomforother,2709,en,,0,What are your dreams for ending #HumanTrafficking?
1129651897,2020-10-16 14:15:37,👑🎵L♡RDART!LL€R¥🎶👑,alwayzairbourne,1353,en,abovesealevel. 420,1,"RT @PHARAOH_ATEN_: 🚨 YOUNG PHARAOH™️- #SHOULD #IT #BE #ILLEGAL TO #ADOPT #OUTSIDE YOUR #RACE?”🚨SEE FULL VIDEO ON YOUTUBE! 
🎥: https://t.co/…"
99215991,2020-10-16 14:12:41,SHAKTI VAHINI,SHAKTIVAHINI,2866,en,New Delhi,1,"RT @UNODC_HTMSS: At #COP10, States Parties agree on a resolution on the effective implementation of the #UNTOC20 Protocol against #HumanTra…"
1295359102625906689,2020-10-16 14:12:37,fun4couple3,fun4couple3,33,en,,1,"RT @CarlMellisa: Due to rapid increase of #HumanTrafficking and sexual assault, I urge my fellow sisters to get this condom called Rapex co…"
575374150,2020-10-16 14:11:32,Sherrill (she/her),SherrillV,226,en,"Chicago, IL",1,RT @EndSlaveryNow: Today is #NationalLearnAWordDay. While we could not find reliable info about this unofficial holiday it is still an appr…
93073174,2020-10-16 14:09:01,End Slavery Now,EndSlaveryNow,28205,en,,0,"Today is #NationalLearnAWordDay. While we could not find reliable info about this unofficial holiday it is still an appropriate day to learn that there is no such thing as a ""child prostitute."" The appropriate term is ""victim of #HumanTrafficking.""

https://t.co/oo6Xs1xwGk"
717852286773510144,2020-10-16 14:07:20,Rheanne Scott,RheanneScott,745,en,"Toronto, Ontario",1,RT @tamaracherry: I had the honour of joining @247RealTalk1 out of NYC to provide a Canadian perspective on #humantrafficking in this conve…
988570018475634694,2020-10-16 14:03:35,Cuspis,WeAreCuspis,49,en,"Charleston, SC",0,"Sometimes human traffickers attempt to kidnap victims. Learn how to use a striking tool to fight back!   #fight #humantrafficking #endit #enditmovement #cuspis

Link: https://t.co/6T9LbRuNcF https://t.co/5jXN4DVuxS"
468784769,2020-10-16 14:03:03,VoiceAmerica Variety,VoiceAmVariety,15535,en,"Phoenix, Arizona",0,We look at hard core trafficking cases and how law enforcement is able to intervene. https://t.co/AjKsyvGcOF #humantrafficking #lawenforcement #sextrafficking
854851110074494976,2020-10-16 13:58:11,Bagels And Shade,bagelsandshade,1364,en,"Orlando, FL",1,RT @bagelsandshade: @AmericaVotesUS @mglessman The MSM Avoids Stories On #HumanTrafficking Because It Involves Elite Members Of Society Som…
2629489590,2020-10-16 13:58:03,NEO-EXPOSINGTRUTH,higginsgggg,4054,en,"laJolla, CA",1,RT @ImplantedTI: Oct15/11:19pm (1401) Being attacked w #SonicWeapons while also being aggressively attacked in the stomach/abdomen w #DEW #…
877871339025182722,2020-10-16 13:58:00,UNODC HTMSS,UNODC_HTMSS,2297,en,Global,0,"At #COP10, States Parties agree on a resolution on the effective implementation of the #UNTOC20 Protocol against #HumanTrafficking! 👏

Important decision to renew commitments to #EndImpunity  of traffickers, #EndHumanTrafficking and #LeaveNoOneBehind https://t.co/FGBd8AeZZL"
854851110074494976,2020-10-16 13:54:09,Bagels And Shade,bagelsandshade,1364,en,"Orlando, FL",1,"RT @bagelsandshade: Why Are Pedophiles Protected⁉️

Why are sexual predators being released from prisons due to #COVID19 ⁉️

Why the push t…"
37825820,2020-10-16 13:53:19,Beth Potter,BPotterUKY,617,en,Kentucky,1,"RT @AppalReDLegal: This $ is so critical for #Kentucky orgs to provide services for those affected by sexual violence, #DomesticViolence, a…"
66807313,2020-10-16 13:51:12,Amanda M Preston,MandaMaePreston,128,en,Canada,0,"https://t.co/pHgM8yC1ds  This isn't just a big city issue, #humantrafficking can happen anywhere. I know, because it happened to me.  Find this article in Grey-Bruce This Week or online below #humantraffickingawareness #KNOWhumantrafficking #Iamasurvivor"
854851110074494976,2020-10-16 13:50:46,Bagels And Shade,bagelsandshade,1364,und,"Orlando, FL",1,RT @bagelsandshade: @darrianperdue @ROYALMRBADNEWS @Brandi_Trumper @TRUreporting @TraffickingBot #WayFair #HumanTrafficking https://t.co/BR…
854851110074494976,2020-10-16 13:50:09,Bagels And Shade,bagelsandshade,1364,en,"Orlando, FL",1,"RT @bagelsandshade: So Everyone Jumps On The #BLM Movement But Not On The #SaveTheChildren Movement⁉️🤔 Make It Make Sense‼️ Over 22,000 Chi…"
854851110074494976,2020-10-16 13:49:08,Bagels And Shade,bagelsandshade,1364,und,"Orlando, FL",1,RT @bagelsandshade: @_ROB_29 #Pizzagate #Pedowood #Elite #HumanTrafficking #Adrenochrome #OrganHarvesting #TheGreatAwakening ‼️‼️‼️‼️‼️‼️‼️…
461353423,2020-10-16 13:47:51,Bill Haines,idpetition,1534,en,"Edmonton, Alberta",1,"RT @AHTTaskForce: Introducing another incredible #HumanTrafficking Task Force Member, Patricia Vargas. 

""I believe #humanrights and people…"
17834111,2020-10-16 13:47:39,arunkumar783,arunkumar783,6958,en,Delhi,0,Alertness is required to prevent #HumanTrafficking during festival days travelling across #IndianRailways ! Special cells have been formed!
854851110074494976,2020-10-16 13:46:46,Bagels And Shade,bagelsandshade,1364,und,"Orlando, FL",1,RT @bagelsandshade: #ChildTrafficking ‼️‼️‼️‼️#HumanTrafficking ‼️‼️‼️‼️#SaveOurChildren ‼️‼️‼️‼️ https://t.co/6FG3f7NDtL
939226902853771264,2020-10-16 13:43:26,Laura C. N. Wood,DrLauraCN,1296,en,United Kingdom,1,"RT @DrRosieRiley: Back in London training doctors face-to-face. More than 100 trained in past month even through a global pandemic.

This i…"
920919772925009920,2020-10-16 13:41:37,沖縄県民を想う　お辞め下さい！大村知事！愛知県民、知事リコール署名お願いします！,kaemasita003,7019,ja,,1,"RT @tooranomaki6910: 【米国🇺🇸大統領選2020】
#Trump #SleepyJoe #Smelldog
#Catholic #Vatican #Terrorist
#Humantrafficking #Pedo
#Ukraine #HunterBiden…"
2850192461,2020-10-16 13:38:27,Niamh Flanagan 😷,NiamhatMU,1031,en,"Dublin City, Ireland",1,"RT @MECPATHS: As we approach #EuAntiTraffickingDay on Sunday, we are taking the opportunity to look back at last year when we hosted an eve…"
714287744,2020-10-16 13:35:25,Leicestershire Cares #TogetherWeCan,LeicsCares,3645,en,Leicester city,1,"RT @justiceandcare: ""Unfortunately, this type of #exploitation is still happening across London and communities have an important role to p…"
430984125,2020-10-16 13:34:39,Veronika2V,Veron2V,3857,en,Moscow,1,"RT @petercbradbury: Most young girls who go missing aren't even reported. They are subjected to hell.

https://t.co/uVcpcIVr09

https://t.c…"
1076134420258717699,2020-10-16 13:34:35,#FixedIt - Ireland,FixeditI,808,en,Ireland,1,"RT @MECPATHS: As we approach #EuAntiTraffickingDay on Sunday, we are taking the opportunity to look back at last year when we hosted an eve…"
125848226,2020-10-16 13:30:26,NEXUS Institute,NEXUSInstitute,1125,en,,0,"On Oct. 29 @GAATW_IS will present the new Anti-Trafficking Review with @joelquirk @LeanneMMc @EllaParryDavies @bathreya1 @abiehunt @WIEGOGLOBAL &amp; Ben Harkins discussing precarious work, #migrant labor &amp; ""everyday abuses"" vs #humantrafficking. Register ➡️  https://t.co/FaNlYUJo2O https://t.co/vc7L709OLa"
1060834570046750721,2020-10-16 13:26:32,Swiss Embassy in Bulgaria,SwissBulgaria,954,en,"Sofia, Bulgaria",0,"Uniting efforts, 4⃣organisations launch 🇨🇭Platform against #HumanTrafficking, focusing on #political action &amp; lobbying &amp; #awareness campaigns. #Switzerland puts constant efforts against #HumanTrafficking, cooperating with other countries including 🇧🇬.
👉https://t.co/OIZws3vJv9 https://t.co/ZxfmkRnMCQ"
377369754,2020-10-16 13:26:30,IOM Bern,IOM_Bern,1300,de,"Bern, Switzerland",0,"#SRF «Tagesgespräch» zum Thema «Männer als Opfer von Menschenhandel – wirklich?»  vom Freitag, 16.10.
https://t.co/poormRJj1h  
 #18oktober #18octobre #humantrafficking #stophumantrafficking #dieschweizgegenmenschenhandel #LaSuissecontrelaTraite #countertrafficking #humanrights"
1693318273,2020-10-16 13:24:02,The Medaille Trust,MedailleTrust,2206,en,UK,0,Celebrated Edinburgh author Alexander McCall Smith ( @McCallSmith) has penned a special poem in support of survivors of #HumanTrafficking https://t.co/dNMmRpXRwf https://t.co/B8ZA5zyjWL
464828489,2020-10-16 13:23:46,Claudio Formisano - UN,cformisano10,453,en,"Vienna, Austria",0,"Interesting initiative by @Polaris_Project in raising awareness of the features of #HumanTrafficking - It also responds to a general need to provide more information of what everybody can do to stay alert and contribute to prevent #crime.

https://t.co/XQpvdVHXCG"
288900653,2020-10-16 13:23:42,Alexander Ruge Muñoz,alexrugem,148,en,"Bogotá, D.C., Colombia",1,RT @Europol: Aren't #HumanTrafficking and #MigrantSmuggling the same thing?🤔Do you know the difference? Find out why we want to #endimpunit…
1009594825,2020-10-16 13:22:52,CURB,curbtrafficking,206,en,The Caribbean,1,"RT @justiceandcare: ""We have launched this inquiry because behind closed doors there is an epidemic of sexual exploitation and sex traffick…"
1009594825,2020-10-16 13:22:20,CURB,curbtrafficking,206,en,The Caribbean,1,RT @Europol: Aren't #HumanTrafficking and #MigrantSmuggling the same thing?🤔Do you know the difference? Find out why we want to #endimpunit…
16562019,2020-10-16 13:20:07,Kari B Hertel,karibowieHertel,3925,en,"Dublin, Ohio",1,RT @OhioAG: The fight against #HumanTrafficking is multifaceted - everyone has a role. You can help save lives by not perpetuating myths. L…
1009594825,2020-10-16 13:19:37,CURB,curbtrafficking,206,en,The Caribbean,1,RT @osce_cthb: “What are we saying about #Justice when 99% of #HumanTrafficking victims never see it? Exploitation violates the dignity of…
723223319206461441,2020-10-16 13:15:50,百合野紋🇯🇵章,LYtyYKRGLmjkjpj,597,ja,,1,"RT @tooranomaki6910: 【米国🇺🇸大統領選2020】
#Trump #SleepyJoe #Smelldog
#Catholic #Vatican #Terrorist
#Humantrafficking #Pedo
#Ukraine #HunterBiden…"
1344507030,2020-10-16 13:15:03,Mi planta de naranja lima,minhagalera1985,1888,en,"San Salvador, El Salvador",1,"RT @PhilipGrant40: Senior #Libyan coastguard commander arrested for alleged #humantrafficking
Abd al-Rahman Milad, known as Bija, is suspec…"
730046940851933185,2020-10-16 13:14:55,UMD SAFE Center,UMDSAFECenter,234,en,"Maryland, USA",0,"Congratulations to the @UMBaltimore School of Social Work for being recognized as one of the best U.S. universities fighting #humantrafficking through the work of the Maryland Human Trafficking Initiative for Children &amp; Youth! 

@mdsocialwork https://t.co/6pzJMu8MUq"
1138742064118718466,2020-10-16 13:14:26,CorkAgainstHumanTrafficking,CorkAHT,1004,en,"Cork, Ireland",1,"RT @MECPATHS: As we approach #EuAntiTraffickingDay on Sunday, we are taking the opportunity to look back at last year when we hosted an eve…"
1173947634215784448,2020-10-16 13:11:42,Clubber,CaneOrion,240,en,,0,"@ChrisCuomo Will @JoeBiden condemn #HumanTrafficking as his son #HunterBidenEmails show that he is involved in? That’s slavery Chris, is @CNN pro slavery? https://t.co/izWdIUHMGg #MAGA2020 #BidenCrimeFamily"
231169057,2020-10-16 13:11:10,IOM Ireland,IOMIreland,2166,en,Ireland,1,"RT @MECPATHS: As we approach #EuAntiTraffickingDay on Sunday, we are taking the opportunity to look back at last year when we hosted an eve…"
27292303,2020-10-16 13:10:20,Nate Hendley,natehendley,2313,en,toronto,1,RT @tamaracherry: I had the honour of joining @247RealTalk1 out of NYC to provide a Canadian perspective on #humantrafficking in this conve…
376920145,2020-10-16 13:09:41,Jan Kooy,KooyJan,11178,en,"Den Haag, Nederland",1,"RT @PhilipGrant40: Senior #Libyan coastguard commander arrested for alleged #humantrafficking
Abd al-Rahman Milad, known as Bija, is suspec…"
1209554688,2020-10-16 13:08:32,AppalReD Legal Aid,AppalReDLegal,436,en,Kentucky,0,"This $ is so critical for #Kentucky orgs to provide services for those affected by sexual violence, #DomesticViolence, and #HumanTrafficking  https://t.co/ecGjHizTX5"
1268147969284616198,2020-10-16 13:08:19,Civil Fleet,FleetCivil,738,en,,1,RT @lorenzo_tondo: #Libya’s coastguard commander #Bija arrested for #HumanTrafficking. ⁦⁦@Avvenire_Nei⁩ documented presence of #Bija in #It…
255340030,2020-10-16 13:08:07,Lorrie Goldstein,sunlorrie,49482,en,website:,1,RT @tamaracherry: I had the honour of joining @247RealTalk1 out of NYC to provide a Canadian perspective on #humantrafficking in this conve…
26509044,2020-10-16 13:06:35,Tamara Cherry,tamaracherry,9454,en,Toronto,0,"I had the honour of joining @247RealTalk1 out of NYC to provide a Canadian perspective on #humantrafficking in this conversation about my book, All the Bumpy Pebbles, and the real stories of #sextrafficking that inspired it. https://t.co/8OPFJTP1JW
#educateyourself #spreadtheword"
1240312447321374721,2020-10-16 13:06:21,The National Committee to Combat Human Trafficking,NccTsa_en,1506,en,,0,"Uplifting #WorkersRights is an integral part of #HumanTrafficking prevention. Thanks to @HRSD_SA, employees in the Kingdom are entitled to receive salaries deposited to e-wallets instead of bank accounts. The new system raises pay transparency and upholds the employees' rights."
1173947634215784448,2020-10-16 13:06:01,Clubber,CaneOrion,240,en,,0,"@maggieNYT Why doesn’t @JoeBiden say, #HunterBidenEmails and ties to China, Ukraine and #HumanTrafficking is wrong, but it’s tough to get by on a Senator and VP salary? https://t.co/6CxA439zN8"
428987370,2020-10-16 13:05:04,APD,apdcomms,2250,en,UK,0,North Yorkshire Police : #AntiSlaveryDay is 18 October – Spotting the signs of #modernslavery and #humantrafficking https://t.co/aYYyCDHjtt https://t.co/A2oMf9DKEF
127329786,2020-10-16 13:05:04,Michael Chiarella,HunterPestLLC,142,en,Jackson New Jersey,0,"ATTN: PARENTS &amp; CAREGIVERS What is #humantrafficking (HT) &amp; how does it happen?  How does it target youth? How can you keep your child safe? Become mindful of HT &amp; how to recognize indicators.  Interested?  Email HumanTrafficking@cctrenton.org for info
Catholic Charities https://t.co/dipuPaJ92F"
1213439287221354497,2020-10-16 13:04:09,StopBeijing2022 ⬜⬜⬜⬜，⬜⬜⬜⬜！,StopBeijing2022,983,en,Global 🌏,0,"Has the @ilo said anything about involuntary labour practices in Xinjiang and Tibet?

Or have they been muzzled by China too?

#ForcedLabour #HumanTrafficking #LabourTrafficking #Uyghurs #FreeTibet #StopBeijing2022
https://t.co/MXdOZgYsj8"
2816053115,2020-10-16 13:03:57,Ascent 121,AscentOne21,879,en,Indianapolis,0,"✨FRIDAY DOCUMENTARY SPOTLIGHT:  Very Young Girls✨

 You can find it with the link below! 
 
https://t.co/RcB0Jf4632 

#Ascent121  #community #indiana #featureddocumentary #featurefriday #spotlight #resource #sextrafficking  #humantrafficking 
#veryyounggirls #documentary https://t.co/T0ekZxpSHs"
824539154373611520,2020-10-16 13:03:44,Mattia Tosato,itabxl,263,en,Belgium,0,"International cooperation in the framework of the #UNTOC20  protocols are key to protect victims and migrants, #endimpunity &amp; prevent #HumanTrafficking and smuggling of migrants @EUHomeAffairs @UNODC_Brussels @Frontex @UNODC_ROMENA #euagainstthb https://t.co/pVVn4BYkRq"
24193927,2020-10-16 13:01:15,Carter Quinley,carterquinley,790,en,"Washington, DC",1,RT @FreedomCollab: Participants of today's online conference/report launch for CSOs in Kenya were asked how data-based research on #humantr…
1180321682,2020-10-16 13:00:45,LifeWay Network,LifeWayNetwork,215,en,,0,We are one of the first winners of a 2020 Top-Rated Award from @GreatNonprofits (#GreatNP2020)! Read inspiring stories about us and add your own! https://t.co/g3MtWxluuz #Volunteer #humantrafficking #LifeWay https://t.co/FHwatXnv3y
1109047996774342656,2020-10-16 13:00:15,EuroPaddy,euro_paddy,267,en,"Sevenoaks, South East",0,#HumanTrafficking #IllegalImmigration #Ukcorruption —#Britain’s #FarLeft and #Labour are the lifeblood of organised crime’s ability to feed people traffickers &amp; abuse our weak asylum system https://t.co/ANxUeSEPyD
1251380023958728705,2020-10-16 12:56:00,Sons Of Sancha,SonsOfSancha,2935,en,"Tokyo, Japan",1,"RT @petercbradbury: Most young girls who go missing aren't even reported. They are subjected to hell.

https://t.co/uVcpcIVr09

https://t.c…"
1595783780,2020-10-16 12:54:59,都藻🐰,cibipyon,1014,ja,文京区,1,"RT @tooranomaki6910: 【米国🇺🇸大統領選2020】
#Trump #SleepyJoe #Smelldog
#Catholic #Vatican #Terrorist
#Humantrafficking #Pedo
#Ukraine #HunterBiden…"
945066484895830017,2020-10-16 12:54:10,EpidemicTheBook,EpidemicTheBook,311,en,"Washington, DC",1,"RT @osce_cthb: 🔔Happening now❗Joint Webinar Series: 1️⃣ ""Laying the foundation: a victim-centered and trauma-informed approach to combating…"
3823573396,2020-10-16 12:53:38,MECPATHS,MECPATHS,808,en,"Clondalkin, Dublin 22, Ireland",0,Everyone has a key role to play in countering #humantrafficking #childtrafficking @courtsnewsIRL https://t.co/z3S6g3HMRC #knowthesigns #EuAntiTraffickingDay https://t.co/fJRDhMRqoc
3823573396,2020-10-16 12:51:42,MECPATHS,MECPATHS,808,en,"Clondalkin, Dublin 22, Ireland",0,"@osheaucc delivered a passionate speech on the life, work and legacy of #frederickdouglass in Cork's historic Courthouse last year to mark #EuAntiTraffickingDay - as time moves on, the message remains the same- we all have our part to play in the fight against #humantrafficking https://t.co/CAdVUFFia5"
3394889213,2020-10-16 12:50:21,Lydia,LydiaMagnola,95,en,"South Carolina, USA",0,"@Acosta @Acosta let me see if you denounce #QAnons if you do then you are a supporter of #HumanTrafficking #ChildTrafficking You would be against people being able to research and think for themselves.
Anyone that has researched this knows that this is nonviolent patriotic research .pub"
1084608373092466688,2020-10-16 12:48:41,Ohio Attorney General Dave Yost,OhioAG,4134,en,"Ohio, USA",0,"The fight against #HumanTrafficking is multifaceted - everyone has a role. You can help save lives by not perpetuating myths. Learn more about AG Yost's Human Trafficking Initiative to see how you can help ➡️ https://t.co/hiR5vxJzyu #EndHumanTrafficking 

https://t.co/iwrsdz3o6e"
3823573396,2020-10-16 12:48:00,MECPATHS,MECPATHS,808,en,"Clondalkin, Dublin 22, Ireland",0,"As we approach #EuAntiTraffickingDay on Sunday, we are taking the opportunity to look back at last year when we hosted an event in Cork's historic Courthouse to honour the legacy of #frederickdouglass with the support of @PresidentIRL #childtrafficking #humantrafficking https://t.co/EbVLUviS3P"
1061554090973384704,2020-10-16 12:47:20,日本大好きオヤジ,OnTTGvqueYZGKEU,334,ja,日本 大阪,1,"RT @tooranomaki6910: 【POTUS】
#Wuhan #Virus #Terrorism #HongKong #ANTIFA #HumanTrafficking #FraudAnon #Mongol #China

トランプ🇺🇸大統領
『日本🇯🇵は偉大な国だ！…"
137561064,2020-10-16 12:45:32,tweetbud,tweetbud,394,en,GOD BLESS AMERICA,0,Why would #SavannahGuthrie take up for #HollywoodPedos #HumanTrafficking? https://t.co/yupYFLVDPQ
1141308512066310144,2020-10-16 12:44:46,Brenda Hill whistleblower law,BrendaHillwhis1,2734,en,Cookeville Tn,1,"RT @petercbradbury: Human trafficking is the most awful business.

https://t.co/uVcpcJd1RH

https://t.co/1HfUS4mMUi

#humantraffickingaware…"
1141308512066310144,2020-10-16 12:44:41,Brenda Hill whistleblower law,BrendaHillwhis1,2734,en,Cookeville Tn,1,RT @careandwelfare: No human deserves to be used as a commodity and fall prey to the greed of another fellow human. Don't just stay a witne…
714287744,2020-10-16 12:44:36,Leicestershire Cares #TogetherWeCan,LeicsCares,3645,en,Leicester city,1,RT @EndSlaveryNow: October is #DomesticViolenceAwarenessMonth. Learn about the intersections between domestic violence and #HumanTraffickin…
116729780,2020-10-16 12:43:59,Friends of Europe,FriendsofEurope,38755,en,"Brussels, Belgium",0,"As the #EU debates its new Migration Deal, the human side of #refugee flows may be lost.  Director of Insights Dharmendra Kanani calls attention to the women and girl victims of #HumanTrafficking at the borders of Europe. ⤵️
https://t.co/uThMOvLp2V"
979273137136300032,2020-10-16 12:43:47,India Ahead News,IndiaAheadNews,11656,en,India,0,"Five minor girls being trafficked to Haryana rescued in #Gorakhpur,  Uttar Pradesh. Two men arrested: Police
@Uppolice #HumanTrafficking"
36038331,2020-10-16 12:41:28,Lori Faris-Huffer,ifionlyhdabrain,1926,en,South Carolina,1,"RT @ChristineCaine: Nearly 13 years ago, I made a decision to take a stand against #humantrafficking. And THIS Saturday, in 70 different co…"
15245835,2020-10-16 12:40:03,Doug Bardwell - Photographer & Writer,photodb,3227,en,Northeast Ohio  USA,0,Three organizations join the Alliance to End Slavery and Trafficking - would you care to join them?.  #sextraffic #humantrafficking #stopslavery  #29 https://t.co/fcS9w0syJ2 https://t.co/ltgrhyHaL9
466828303,2020-10-16 12:36:45,Philip Grant,PhilipGrant40,5464,en,,0,"Senior #Libyan coastguard commander arrested for alleged #humantrafficking
Abd al-Rahman Milad, known as Bija, is suspected of being behind the drowning of dozens of refugees.
https://t.co/BDBxyEHzxB"
1342216938,2020-10-16 12:33:48,FLETC,FLETC,11262,en,"Glynco, Georgia",1,RT @DHSBlueCampaign: #Humantrafficking is a crime. Learn to recognize and report it: https://t.co/1sklq0VHTM https://t.co/MrXl0HIAar
1185136897183498240,2020-10-16 12:32:38,🇯🇵いつも靴下中指辺りに🌅穴開きスト🎌: antiDar,uB8UxIXxdnvATch,173,ja,あっちの片隅のこっちの出口から2ブロック先を右折したそっち側,1,"RT @tooranomaki6910: 【Joe Biden】
#Sleepy #Creepy #Stupid #Bastard
#DS #Puppet #Hunter #Ukraine #China #James #WaterIsland #Catholic #Vatica…"
1292225546,2020-10-16 12:30:55,Marco Lombardini,lombomarco,38,en,,1,RT @lorenzo_tondo: #Libya’s coastguard commander #Bija arrested for #HumanTrafficking. ⁦⁦@Avvenire_Nei⁩ documented presence of #Bija in #It…
1273142932971958272,2020-10-16 12:30:41,yuzu0743,yuzu0743,203,ja,,1,"RT @tooranomaki6910: 【Joe Biden】
#Sleepy #Creepy #Stupid #Bastard
#DS #Puppet #Hunter #Ukraine #China #James #WaterIsland #Catholic #Vatica…"
489568738,2020-10-16 12:30:12,Harry Benson,harrybenson6,896,en,uk,1,"RT @DrRosieRiley: Back in London training doctors face-to-face. More than 100 trained in past month even through a global pandemic.

This i…"
1085250498196918273,2020-10-16 12:30:05,Guidehouse Financial Services,GuidehouseFSAC,211,en,,0,.@GuidehouseFSAC &amp; @Holland_Knight experts discuss on how #banks can leverage #data from public-private partnerships &amp; new applications of #machineintelligence tech. to detect the proceeds of #humantrafficking in their systems. Watch @FIBAbankers webinar: https://t.co/AGmrzNQSY6 https://t.co/Z4wtC4eCLv
1261477002512498688,2020-10-16 12:27:41,こうくん@肉を愛する人,H9EZtVRievmKz5j,1043,ja,東京 千代田区,1,"RT @tooranomaki6910: 【Joe Biden】
#Sleepy #Creepy #Stupid #Bastard
#DS #Puppet #Hunter #Ukraine #China #James #WaterIsland #Catholic #Vatica…"
1691652494,2020-10-16 12:26:19,Justice plus Freedom,freedomforother,2709,en,,0,What helps you to overcome the thoughts that tell you IT IS IMPOSSIBLE when it comes to ending #HumanTrafficking?
283236040,2020-10-16 12:24:41,コレステロールが怖い,teruterumania,1021,ja,,1,"RT @tooranomaki6910: 【米国🇺🇸大統領選2020】
#Trump #SleepyJoe #Smelldog
#Catholic #Vatican #Terrorist
#Humantrafficking #Pedo
#Ukraine #HunterBiden…"
211903226,2020-10-16 12:16:02,Skully,SkullyTwenty13,202,en,"North Carolina, USA",1,"RT @SkullyTwenty13: And to say it’s because it’s “fake,” is at best disingenuous. The largest crime perpetuated on a global scale is still…"
2255340115,2020-10-16 12:13:05,CCHI Certification,CCHIcertify,1571,en,"Washington, DC",1,RT @Carlos_Edgardo: UTIA October Newsletter - Free webinar #CE4terps #humantrafficking https://t.co/10EQKdGp4r https://t.co/VFZyD6qBM8
485177001,2020-10-16 12:11:50,Sandy Biback,SandyBiback,888,en,Canada,0,Please take a moment to read—the more you know the more you can’t turn away from #humantrafficking #mpahtcanada https://t.co/UutGp5DDJ0
1187514937117216773,2020-10-16 12:11:41,A decorated ''Please officer Targeted Individual'',TrepidationLair,320,en,"Texas, USA",1,RT @ImplantedTI: Oct15/11:19pm (1401) Being attacked w #SonicWeapons while also being aggressively attacked in the stomach/abdomen w #DEW #…
1155778683019436032,2020-10-16 12:09:30,Ian Tennant,IanTennant9,339,en,Vienna,1,RT @ENACT_Africa: In case you missed our #UNTOC20 virtual side event on #Humansmuggling and #Humantrafficking in Africa. Watch the video he…
2726655021,2020-10-16 12:09:09,Lou,LOU_maca,14,en,,1,RT @lorenzo_tondo: #Libya’s coastguard commander #Bija arrested for #HumanTrafficking. ⁦⁦@Avvenire_Nei⁩ documented presence of #Bija in #It…
838550639202435072,2020-10-16 12:08:56,SARwatchMED,SARwatchMED,3242,en,,1,RT @lorenzo_tondo: #Libya’s coastguard commander #Bija arrested for #HumanTrafficking. ⁦@nelloscavo⁩ documented presence of #Bija in #Italy…
53030074,2020-10-16 12:08:04,Sandstone Press,sandstonepress,8628,en,Inverness,1,"RT @geri_perry: It’s arrived Louise Hulland
Can’t wait to read!
#stolenlives #humantrafficking #humantraffickingawareness #moderndayslavery…"
217422465,2020-10-16 12:06:10,EU Fundamental Rights ➡️ #HumanRights,EURightsAgency,59651,en,"Vienna, Austria",1,RT @Europol: Aren't #HumanTrafficking and #MigrantSmuggling the same thing?🤔Do you know the difference? Find out why we want to #endimpunit…
838550639202435072,2020-10-16 12:05:57,SARwatchMED,SARwatchMED,3242,en,,1,RT @lorenzo_tondo: #Libya’s coastguard commander #Bija arrested for #HumanTrafficking. ⁦⁦@Avvenire_Nei⁩ documented presence of #Bija in #It…
1137337262,2020-10-16 12:05:56,Deborah Castellano Lubov,DeborahLubov,2073,en,Roma & Vaticano,0,"FEATURE: #HumanTrafficking &amp; #Exploitation — Risks Surge During #COVID19 #Pandemic – US Embassy to Holy See Organizes Global Virtual Symposium

 #StopTrafficking @jesuitczerny
@CallyGingrich @USinHolySee @UISGRoma @TalithaKumRome @M_RSection @VaticanIHD https://t.co/7AvQsicJXV"
